time	I(Rq)
Step Information: R_d=100  (Run: 1/4)
1.001488378328319e-08	7.587749e-07
1.002261235549203e-08	8.697457e-07
1.003206602986222e-08	1.011177e-06
1.004250031017697e-08	1.143443e-06
1.006336887080646e-08	1.348783e-06
1.010000000000000e-08	1.630952e-06
1.011098933875806e-08	1.682058e-06
1.012564179043548e-08	1.737841e-06
1.015494669379031e-08	1.817748e-06
1.021355650049997e-08	1.909731e-06
1.030000000000000e-08	1.980078e-06
1.030864434995000e-08	1.981768e-06
1.032593304985001e-08	1.984644e-06
1.036051044965002e-08	1.988348e-06
1.040000000000000e-08	1.990104e-06
1.315913635608496e-08	1.842509e-06
1.628413635608496e-08	1.695110e-06
1.989741760608492e-08	1.547551e-06
2.380366760608489e-08	1.411737e-06
2.790523010608485e-08	1.291598e-06
3.210444885608488e-08	1.188629e-06
3.649898010608499e-08	1.098977e-06
4.108882385608510e-08	1.021724e-06
4.587398010608522e-08	9.558278e-07
5.095210510608534e-08	8.992036e-07
5.642085510608547e-08	8.505401e-07
6.237788635608561e-08	8.090224e-07
6.892085510608577e-08	7.741139e-07
7.624507385608595e-08	7.450558e-07
8.474116760608615e-08	7.210033e-07
9.479976135608640e-08	7.018247e-07
9.587398010608643e-08	7.002233e-07
9.997554260608653e-08	6.947440e-07
1.000000000000000e-07	6.947141e-07
Step Information: R_d=5k  (Run: 4/4)
0.000000000000000e+00	6.644523e-07
1.000000000000000e-08	6.644523e-07
1.000212625475474e-08	6.644523e-07
1.000637876426422e-08	6.671106e-07
1.001488378328319e-08	6.854553e-07
1.003178675588455e-08	7.412801e-07
1.007424346318578e-08	8.839681e-07
1.010000000000000e-08	9.635536e-07
1.013863480522134e-08	1.069236e-06
1.017984526412409e-08	1.170240e-06
1.022453236385922e-08	1.270483e-06
1.026625205384766e-08	1.349917e-06
1.030000000000000e-08	1.409555e-06
1.032362356230664e-08	1.446740e-06
1.035062191922851e-08	1.480237e-06
1.040000000000000e-08	1.521334e-06
1.436166580039163e-08	1.387735e-06
1.846322830039160e-08	1.271319e-06
2.266244705039156e-08	1.171518e-06
2.705697830039151e-08	1.084604e-06
3.164682205039153e-08	1.009690e-06
3.652963455039165e-08	9.446001e-07
4.170541580039178e-08	8.889501e-07
4.727182205039191e-08	8.413728e-07
5.332650955039206e-08	8.009958e-07
6.006479080039222e-08	7.667962e-07
6.758432205039241e-08	7.386407e-07
7.627572830039262e-08	7.156009e-07
8.672494705039287e-08	6.971613e-07
9.551400955039309e-08	6.869093e-07
9.990854080039319e-08	6.830600e-07
1.000000000000000e-07	6.829873e-07
